ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short Description",Description,"Date sale price starts","Date sale price ends","Tax Status","Tax Class","In stock?","Backorders allowed?","Sold individually?","Weight (unit)","Length (unit)","Width (unit)","Height (unit)","Allow customer reviews?","Purchase Note",Price,"Regular Price",Stock,Categories,Tags,"Shipping Class",Images,"Download Limit","Download Expiry Days",Parent,Upsells,Cross-sells,Position,"Attribute 1 Name","Attribute 1 Value(s)","Attribute 1 Visible","Attribute 1 Global","Attribute 2 Name","Attribute 2 Value(s)","Attribute 2 Visible","Attribute 2 Global","Attribute 3 Name","Attribute 3 Value(s)","Attribute 3 Visible","Attribute 3 Global","Attribute 4 Name","Attribute 4 Value(s)","Attribute 4 Visible","Attribute 4 Global","Attribute 5 Name","Attribute 5 Value(s)","Attribute 5 Visible","Attribute 5 Global","Attribute 6 Name","Attribute 6 Value(s)","Attribute 6 Visible","Attribute 6 Global","Attribute 7 Name","Attribute 7 Value(s)","Attribute 7 Visible","Attribute 7 Global","Attribute 8 Name","Attribute 8 Value(s)","Attribute 8 Visible","Attribute 8 Global"
,simple,579483,"Кросівки BaaS 7097-1 М 579483 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: чорнийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,1185,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12964/krossovki-baas-7097-1-m-579483-chernye-5-1080x1080.webp",,,,,,0,id,12964,1,0,Розмір,"41, 42, 43, 44, 45, 46",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,BaaS,1,0,Видео,https://www.youtube.com/watch?v=KnbHmh7_BEs,1,0,Бренд,BaaS,1,0
,simple,579482,"Кросівки BaaS 7100-7 М 579482 Сірі",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: сірийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,1335,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12963/krossovki-baas-7100-7-m-579482-serye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12963/krossovki-baas-7100-7-m-579482-serye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12963/krossovki-baas-7100-7-m-579482-serye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12963/krossovki-baas-7100-7-m-579482-serye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12963/krossovki-baas-7100-7-m-579482-serye-5-1080x1080.webp",,,,,,0,id,12963,1,0,Розмір,"41, 42, 43, 44, 45",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,BaaS,1,0,Видео,https://www.youtube.com/watch?v=uEcRq3ZKVWs,1,0,Бренд,BaaS,1,0
,simple,579481,"Кросівки BaaS 7100-1 М 579481 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: чорнийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,1335,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12962/krossovki-baas-7100-1-m-579481-chernye-5-1080x1080.webp",,,,,,0,id,12962,1,0,Розмір,"41, 42, 43, 44, 45",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,BaaS,1,0,Видео,https://www.youtube.com/watch?v=xSb9LeS2uik,1,0,Бренд,BaaS,1,0
,simple,579477,"Кросівки Stilli 350-11 М 579477 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: текстильПідошва: пінкаКолір: чорнийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см
",,,taxable,standard,1,0,0,,,,,1,,,1350,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-5-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12958/krossovki-stilli-350-11-m-579477-chernye-6-1080x1080.webp",,,,,,0,id,12958,1,0,Розмір,"41, 42, 43, 44, 45",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,Stilli,1,0,Видео,https://www.youtube.com/watch?v=Jfn0N7IAwaA,1,0,Бренд,Stilli,1,0
,simple,579476,"Кросівки Stilli 350-2 М 579476 Білі",1,0,visible,,"Розмірність моделі: маломіркиВерх: текстильПідошва: пінкаКолір: білийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см
",,,taxable,standard,1,0,0,,,,,1,,,1350,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-10-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12957/krossovki-stilli-350-2-m-579476-belye-5-1080x1080.webp",,,,,,0,id,12957,1,0,Розмір,"41, 42, 43, 44, 45",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,Stilli,1,0,Видео,https://www.youtube.com/watch?v=B_rQSQHHRpE,1,0,Бренд,Stilli,1,0
,simple,579469,"Кросівки Stilli 8896-7 М 579469 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: текстильПідошва: пінкаКолір: чорнийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см
",,,taxable,standard,1,0,0,,,,,1,,,1350,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-10-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-5-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12953/krossovki-stilli-8896-7-m-579469-chernye-6-1080x1080.webp",,,,,,0,id,12953,1,0,Розмір,"41, 42, 43, 44, 45",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,Stilli,1,0,Видео,https://www.youtube.com/watch?v=Tk8bAkYZ7_o,1,0,Бренд,Stilli,1,0
,simple,579468,"Кросівки Stilli 8896-4 М 579468 Сірі",1,0,visible,,"Розмірність моделі: маломіркиВерх: текстильПідошва: пінкаКолір: сірийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см
",,,taxable,standard,1,0,0,,,,,1,,,1350,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12952/krossovki-stilli-8896-4-m-579468-serye-5-1080x1080.webp",,,,,,0,id,12952,1,0,Розмір,"41, 42, 43, 44, 45",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,Stilli,1,0,Видео,https://www.youtube.com/watch?v=gwBXG6oBXp8,1,0,Бренд,Stilli,1,0
,simple,579467,"Кросівки VIP D05-2 М 579467 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: чорнийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,885,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12948/krossovki-vip-d05-2-m-579467-chernye-5-1080x1080.webp",,,,,,0,id,12948,1,0,Розмір,"41, 42, 43, 44, 45, 46",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,VIP,1,0,Видео,https://www.youtube.com/watch?v=95XEMJmhHQU,1,0,Бренд,Unknown,1,0
,simple,579465,"Кросівки VIP D05-1 М 579465 Зелені",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: зеленийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,885,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-10-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12945/krossovki-vip-d05-1-m-579465-zelenye-5-1080x1080.webp",,,,,,0,id,12945,1,0,Розмір,"41, 42, 43, 44, 45, 46",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,VIP,1,0,Видео,https://www.youtube.com/watch?v=TdLRdFmn92k,1,0,Бренд,Unknown,1,0
,simple,579466,"Кросівки VIP D11-1 М 579466 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: чорнийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,885,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12947/krossovki-vip-d11-1-m-579466-chernye-5-1080x1080.webp",,,,,,0,id,12947,1,0,Розмір,"41, 42, 43, 44, 45, 46",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,VIP,1,0,Видео,https://www.youtube.com/watch?v=Qh2iWHJt7hk,1,0,Бренд,Unknown,1,0
,simple,579501,"Кросівки VIP D11-3 М 579501 Зелені",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: зеленийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,885,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-10-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12946/krossovki-vip-d11-3-m-579501-zelenye-5-1080x1080.webp",,,,,,0,id,12946,1,0,Розмір,"41, 42, 43, 44, 45, 46",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,VIP,1,0,Видео,https://www.youtube.com/watch?v=r83vo92R8ic,1,0,Бренд,Unknown,1,0
,simple,579456,"Кросівки Rondo 188/44 М 579456 Чорні",1,0,visible,,"Розмірність моделі: повноміркиВерх: натуральна шкіраПідошва: поліуретанКолір: чорнийВиробник: Україна, Харків
Розмірна таблиця:Довжина по устілці
40 розмір 26 см41 розмір 27 см42 розмір 28 см43 розмір 28,5 см44 розмір 29 см45 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,1575,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12935/krossovki-rondo-188-44-m-579456-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12935/krossovki-rondo-188-44-m-579456-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12935/krossovki-rondo-188-44-m-579456-chernye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12935/krossovki-rondo-188-44-m-579456-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12935/krossovki-rondo-188-44-m-579456-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12935/krossovki-rondo-188-44-m-579456-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12935/krossovki-rondo-188-44-m-579456-chernye-5-1080x1080.webp",,,,,,0,id,12935,1,0,Розмір,"40, 41, 42, 43, 44",1,0,Стать,Чоловічий,1,0,Сезон,"Літо 2021",1,0,Країна,"Україна Харків",1,0,Виробник,Rondo,1,0,Видео,https://www.youtube.com/watch?v=2adj465Sp08,1,0,Бренд,Rondo,1,0
,simple,579449,"Кросівки Clubshoes 124 М 579449 Чорні",1,0,visible,,"Розмірність моделі: повноміркиВерх: натуральна шкіраПідошва: поліуретанКолір: чорнийВиробник: Україна, Харків
Розмірна таблиця:Довжина по устілці
40 розмір 26 см41 розмір 27 см42 розмір 28 см43 розмір 28,5 см44 розмір 29 см45 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,1725,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12930/krossovki-clubshoes-124-m-579449-chernye-5-1080x1080.webp",,,,,,0,id,12930,1,0,Розмір,"40, 41, 42, 43, 44, 45",1,0,Стать,Чоловічий,1,0,Сезон,"Літо 2021",1,0,Країна,"Україна Харків",1,0,Виробник,Clubshoes,1,0,Видео,https://www.youtube.com/watch?v=Fp98FZ8Nr0E,1,0,Бренд,Clubshoes,1,0
,simple,579357,"Кросівки BaaS 7086-1 М 579357 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: сіткаПідошва: пінкаКолір: чорнийВиробник: В'єтнам
Розмірна таблиця:Довжина по устілці
41 розмір 26 см42 розмір 27 см43 розмір 28 см44 розмір 28,5 см45 розмір 29 см46 розмір 30 см
",,,taxable,standard,1,0,0,,,,,1,,,1185,,"Чоловіче взуття > Кросівки",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-8-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-6-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-9-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-7-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12839/krossovki-baas-7086-1-m-579357-chernye-5-1080x1080.webp",,,,,,0,id,12839,1,0,Розмір,"41, 42, 43, 44, 45, 46",1,0,Стать,Чоловічий,1,0,Сезон,"Сітка 2021",1,0,Країна,В'єтнам,1,0,Виробник,BaaS,1,0,Видео,https://www.youtube.com/watch?v=i9w63QGbuHM,1,0,Бренд,BaaS,1,0
